Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
304,2008-12-31,27.107486724853516,27.51499545871664,26.504375125261923,27.51499545871664,4396180
305,2009-01-02,27.498695373535156,27.955106493711334,26.977085507317796,27.955106493711334,3976548
306,2009-01-05,26.879281997680664,27.95510548611244,26.5369742226056,27.95510548611244,4505326
307,2009-01-06,26.683671951293945,27.90620012331184,26.24356393180841,27.90620012331184,3969700
308,2009-01-07,25.281843185424805,27.612794144428936,23.684410055908856,27.612794144428936,12109220
309,2009-01-09,25.15143585205078,27.384583803294774,23.896308514044925,27.384583803294774,5272587
310,2009-01-12,24.483131408691406,25.754560056124,23.50511039260934,25.754560056124,6595708
311,2009-01-13,24.1245174407959,24.760230459106257,23.76590896335118,24.450524343608986,4104761
312,2009-01-14,24.173416137695312,24.580924741697647,23.505101584956346,24.580924741697647,2777281
313,2009-01-15,23.8148136138916,24.17342215909028,23.309504587761037,23.96151851657593,3693599
314,2009-01-16,24.56462860107422,24.923237124767304,23.63551013475755,24.646130337288458,2131503
315,2009-01-19,25.510053634643555,25.721957294079697,24.466829496530984,25.232946808418077,2587926
316,2009-01-20,28.362607955932617,29.014621779456874,24.4505250147871,25.542646842664702,19101726
317,2009-01-21,26.471769332885742,28.98202450302416,26.11316081975853,28.98202450302416,11311625
318,2009-01-22,27.726892471313477,28.101799502377528,26.145758204563677,27.31938386760226,10535551
319,2009-01-23,28.118106842041016,28.460414591113448,26.86297916573416,28.183307791655718,7005930
320,2009-01-27,29.030927658081055,29.42213557862262,27.05858505387519,28.03660596066723,8487928
321,2009-01-28,29.682941436767578,29.829644129824437,28.688619744685806,29.634041276040705,6636133
322,2009-01-29,29.48734474182129,30.286063806828444,28.378921623135614,30.286063806828444,13844487
323,2009-01-30,28.77011489868164,28.99831928127973,28.036599390481953,28.98202070535366,4578388
324,2009-02-02,27.25419044494629,29.014629567521816,26.862982487999435,28.68862256825336,6678800
325,2009-02-03,27.694293975830078,28.362608602349273,24.97213531622483,24.97213531622483,6591337
326,2009-02-04,28.120616912841797,29.38317581324611,26.923644996777657,28.694506917759007,7225484
327,2009-02-05,27.956653594970703,28.694512311415394,27.677906079171652,27.874669293143512,3622655
328,2009-02-06,28.333776473999023,28.67810868662142,28.03863171808064,28.186202984056816,2228530
329,2009-02-09,28.350173950195312,29.448764335124206,27.61231533392056,29.448764335124206,3190528
330,2009-02-10,28.300979614257812,28.907664155298374,27.776279350440795,28.760090677123312,3258153
331,2009-02-11,28.366575241088867,28.53054384553505,27.382763614411783,28.202606636642688,1899711
332,2009-02-12,29.74390411376953,30.071841245926805,28.038631471344914,28.35017130210112,8517373
333,2009-02-13,30.760509490966797,31.072049315422664,30.170222220228013,30.334190782990678,9331167
334,2009-02-16,29.333982467651367,31.28521016779959,28.907665978375746,31.28521016779959,3238379
335,2009-02-17,28.03862953186035,29.3011882929187,27.89105827739056,29.3011882929187,2684742
336,2009-02-18,28.809276580810547,29.153610918264917,27.235178340994413,28.03862364574435,4576718
337,2009-02-19,28.907676696777344,29.51435927705884,28.481357825465025,28.858484774721987,5072418
338,2009-02-20,28.300979614257812,28.760090677123312,27.95664520512576,28.530535145690564,3336292
339,2009-02-24,30.104642868041992,30.399787690180236,26.890857778769156,28.399369828009426,9913081
340,2009-02-25,30.022653579711914,31.465578392379857,29.71111372805655,30.432575022407438,7821109
341,2009-02-26,30.465373992919922,30.629342593493877,29.366783479487843,30.153831872656227,9451371
342,2009-02-27,31.77711296081543,32.95768740908429,29.87507733814483,30.00625128841213,35406885
343,2009-03-02,30.30140495300293,31.006469035661546,29.87508615289859,30.170228740065813,9682882
344,2009-03-03,29.219202041625977,30.66212433624427,29.02243889964816,30.465363418232158,6218930
345,2009-03-04,30.022653579711914,30.317798352832387,29.350381968898024,29.7767007140946,6597422
346,2009-03-05,30.071847915649414,30.448977035654448,29.612736718388028,30.448977035654448,6109769
347,2009-03-06,30.3505859375,30.46536481290246,29.51434588176071,29.61272745725342,3962742
348,2009-03-09,29.825891494750977,30.498163130293793,29.547146237844313,30.498163130293793,2964226
349,2009-03-12,30.694927215576172,30.97367470458553,29.875084276097255,30.809706116689746,6091612
350,2009-03-13,31.12124252319336,31.31800347237694,30.36698665807448,31.154034902740925,6329765
351,2009-03-16,31.44917869567871,31.678734241319095,30.41617540434798,31.31800250962278,8232474
352,2009-03-17,31.58035659790039,32.0722623530594,31.18683243856644,31.662340890426893,4981205
353,2009-03-18,31.350799560546875,32.25262673625211,28.20260198486214,28.20260198486214,4007849
354,2009-03-19,31.54756736755371,31.72793104996123,30.17022933630962,30.17022933630962,3286397
355,2009-03-20,31.678741455078125,31.924694357978684,31.170438344290336,31.465583162150907,3154546
356,2009-03-23,32.203433990478516,32.46578191020114,31.416383559412804,31.46557546233526,7034396
357,2009-03-24,32.26902770996094,32.84291779615447,31.809914306626265,32.62975728690274,7551877
358,2009-03-25,31.826305389404297,32.465782344217395,31.367194299786174,31.99027395340591,5666796
359,2009-03-26,31.563962936401367,32.77733238496322,30.924485825706064,32.77733238496322,9588411
360,2009-03-27,31.006458282470703,31.973872231533228,30.727713096586612,31.973872231533228,6291705
361,2009-03-30,31.006458282470703,31.71152434457542,28.694501404903875,31.71152434457542,4842258
362,2009-03-31,31.350799560546875,32.072260856317826,29.530747906603082,32.072260856317826,7683950
363,2009-04-01,30.153823852539062,32.76092568741819,30.00625259606584,32.76092568741819,7321541
364,2009-04-02,30.694927215576172,31.154038372097848,30.383387343367446,30.793308813106908,9185217
365,2009-04-06,30.334196090698242,31.268817951566703,30.121037811395926,30.826101865057147,6958026
366,2009-04-08,31.941085815429688,32.36740454720337,29.35038104478413,30.006255332446383,16888845
367,2009-04-09,31.46558380126953,33.08887254859163,31.23602597472644,32.629759119472,7959989
368,2009-04-13,31.03925895690918,31.973878491090513,30.5801456169206,31.645941344227005,6786405
369,2009-04-15,31.842702865600586,32.055861110387774,30.826096873617068,30.826096873617068,9517190
370,2009-04-16,31.022865295410156,32.400201029078644,30.74411779827777,32.26902704452598,16019178
371,2009-04-17,31.97386932373047,33.318412129957885,30.858884233662955,31.744313831536036,24728264
372,2009-04-20,33.41680145263672,34.07267571066143,31.334399793821856,33.08886432362436,20235831
373,2009-04-21,32.793724060058594,33.53158265125296,32.49857928920116,33.25283518277085,8757532
374,2009-04-22,31.695131301879883,33.5807697804077,31.236017990119613,33.5807697804077,10270548
375,2009-04-23,32.81011199951172,33.072462108535305,31.170426598071355,31.957476925142124,7645123
376,2009-04-24,32.81011199951172,33.31841491875136,32.170635137743105,33.25282794748688,4953362
377,2009-04-27,31.727928161621094,32.79372619790363,31.498372585300082,32.79372619790363,6298942
378,2009-04-28,30.170223236083984,32.43299081277755,30.006254667800363,32.08865637458874,8020828
379,2009-04-29,30.36698341369629,30.990063022157514,29.907870133387014,30.793302093995674,10317407
380,2009-04-30,30.36698341369629,30.366983413696286,30.366983413696286,30.366983413696286,0
381,2009-05-04,30.842498779296875,31.449183449593864,30.67853018991567,31.104848967100068,6346688
382,2009-05-05,31.46558380126953,31.80991609315108,30.662135856301802,31.15404167209435,10754066
383,2009-05-06,31.596742630004883,32.33460099953446,31.236010981982005,31.793505751465627,8162872
384,2009-05-07,31.842702865600586,32.1050530142382,31.31800256832535,31.809908263033634,6552316
385,2009-05-08,31.924692153930664,33.121664199788896,31.35080208678347,31.809913250914686,16052278
386,2009-05-11,31.924692153930664,32.77732971470731,31.711533875719674,31.84270785862392,8177989
387,2009-05-12,33.18724822998047,33.334819503571715,31.531165167761436,32.23622915490081,9045014
388,2009-05-13,32.531368255615234,33.59716381372786,32.219826236378935,33.44959256585926,8210662
389,2009-05-14,32.580562591552734,33.285628780634404,31.727925133489435,32.76092846429298,7465672
390,2009-05-15,33.10526657104492,33.416806445359875,32.56416889295086,32.62975588375933,5990389
391,2009-05-18,38.38505172729492,39.35246812928957,35.45001681156143,37.38484516761834,170650
392,2009-05-19,38.712982177734375,40.63141512244231,35.089278963899545,37.38483868797669,19037417
393,2009-05-20,38.95893859863281,42.63183627509304,36.728967868738266,40.33627633928841,10704619
394,2009-05-21,38.5162239074707,40.66421018000043,38.22107695270824,39.31966715118053,11495294
395,2009-05-22,38.926151275634766,40.27069451115593,38.204687749862714,38.99173603838435,8524108
396,2009-05-25,38.237483978271484,39.352469471666,37.77837282780698,39.33607439226577,5914983
397,2009-05-26,35.33523941040039,38.581816544887175,34.56458616156415,38.53262685835137,11328948
398,2009-05-27,35.97471618652344,37.38484646962519,35.33523914650238,36.07309778282659,9833643
399,2009-05-28,36.72896957397461,37.35204926732039,35.13847351216643,36.72896957397461,18047010
400,2009-05-29,37.696388244628906,38.04072049284233,36.909337704794446,37.38484615496341,12795881
401,2009-06-01,39.385257720947266,39.61481103515942,37.483219764712025,38.66379428100772,13519274
402,2009-06-02,39.04091262817383,40.56582345765169,38.106295600985305,39.68039165007944,10664555
403,2009-06-03,41.18891143798828,41.484053951963105,38.69658847388527,39.68039981908921,19445390
404,2009-06-04,41.15610885620117,41.61521983868251,39.90994983976167,41.484045907677974,11373782
405,2009-06-05,41.008544921875,42.13992522058931,40.287081540255734,41.61522498376907,13240784
406,2009-06-08,39.66400909423828,41.73001136666492,38.90975097806956,40.99215277680794,8283946
407,2009-06-09,39.69681167602539,40.15592289016415,38.15550497720259,39.58203276050741,6301719
408,2009-06-10,40.10672378540039,41.221709171779956,39.54922886824454,41.221709171779956,5514227
409,2009-06-11,40.205101013183594,41.156117779065625,39.74598993116454,40.97575414082196,8425194
410,2009-06-12,39.76239013671875,40.72980655226715,38.729388956955226,40.336280175246536,8819990
411,2009-06-15,39.991947174072266,40.56583720173369,38.86056219750966,40.56583720173369,6088490
412,2009-06-16,40.287086486816406,40.58222901628763,38.77857478871325,40.270691409374905,5235173
413,2009-06-17,39.04091262817383,41.25449214710445,38.4014380541991,41.25449214710445,8548532
414,2009-06-18,35.892723083496094,39.18849129490307,35.318833173886716,39.024522749300395,15756310
415,2009-06-19,35.43361282348633,37.04050371609221,34.17105410503471,37.04050371609221,11260656
416,2009-06-22,34.876121520996094,35.87633021756655,34.433407727539866,35.41721912273061,11032509
417,2009-06-23,35.204063415527344,35.71236422719389,33.8595201888816,34.10547305541684,9061729
418,2009-06-24,35.269649505615234,36.33544523351958,34.84333076966028,36.33544523351958,12156270
419,2009-06-25,35.105682373046875,36.220667829187825,34.61377440831856,35.745159391244364,22858397
420,2009-06-26,36.35184097290039,36.56499921973115,34.777740065983664,36.040298917425574,16833106
421,2009-06-29,36.548606872558594,37.401242199424786,36.23706699881967,37.401242199424786,16727201
422,2009-06-30,35.87633514404297,37.20448115472239,35.351636995603535,36.72897269321073,10678356
423,2009-07-01,35.08928680419922,36.17147993214671,34.433412450772416,35.92552704961166,9694486
424,2009-07-02,36.10589599609375,36.35184889943599,35.00730547157847,36.35184889943599,11593296
425,2009-07-03,37.04050827026367,37.30285842603833,35.17126702431409,35.89272828471985,14320723
426,2009-07-06,33.990692138671875,38.53262235998679,33.613565322013685,37.6471903139788,16536927
427,2009-07-07,34.28584289550781,35.7123706682876,33.77754199216397,35.7123706682876,6256398
428,2009-07-08,33.41680145263672,34.07267571066143,32.36740308459037,34.07267571066143,9995092
429,2009-07-09,33.744747161865234,34.17106598277381,32.85931713318836,33.61357316649331,5766023
430,2009-07-10,33.662757873535156,34.892522237901574,33.15445482480379,33.94150535237804,4813799
431,2009-07-13,33.810325622558594,34.53178686287076,32.547766784037805,33.94150180877553,6649724
432,2009-07-14,35.417213439941406,35.7123559215558,33.99068625621864,34.35141793282792,6681312
433,2009-07-15,36.41743469238281,36.63059297865055,35.48281280097353,35.909131597475415,5318107
434,2009-07-16,36.35184097290039,37.516016015698234,35.41721925440797,37.516016015698234,6733724
435,2009-07-17,36.63058853149414,36.99132029027008,36.105890419780046,36.99132029027008,4714999
436,2009-07-20,36.712562561035156,37.384833983277396,36.335435829125515,36.7453571568384,3204852
437,2009-07-21,36.138671875,36.958514511659054,35.58117932686494,36.958514511659054,3387311
438,2009-07-22,35.69597244262695,36.95852927297036,35.28605096057396,36.23706790935036,4155805
439,2009-07-23,37.25366973876953,37.614401490580015,35.77795257512575,36.86014338262496,7225701
440,2009-07-24,37.073307037353516,38.188294768626385,36.77816224497262,38.188294768626385,3938895
441,2009-07-27,37.59800338745117,38.007924837311315,36.89293938327819,38.007924837311315,5271010
442,2009-07-28,38.139095306396484,38.36865307639296,37.41763628970984,38.27027371664133,5714377
443,2009-07-29,38.49983215332031,38.696595346895116,36.99132249045655,38.66380073997722,8829709
444,2009-07-30,39.04091262817383,39.565612793848835,38.59820117231858,38.72937510175461,17110331
445,2009-07-31,38.49983215332031,39.76239116016501,38.30306895974551,39.319675086604846,5752956
446,2009-08-03,38.467037200927734,39.1065164623195,38.303068615743435,38.89335819116642,3665243
447,2009-08-04,38.0079231262207,39.30327662863581,37.876749157757295,39.30327662863581,3621563
448,2009-08-05,37.66358184814453,38.2046771179266,37.05689738593325,38.2046771179266,4774621
449,2009-08-06,36.909332275390625,37.97512569369821,36.63058483320964,37.51601461430522,7103528
450,2009-08-07,36.99131774902344,37.54881042740597,36.450220148032095,36.728967599206364,3574790
451,2009-08-10,36.286258697509766,37.64719716959158,35.991116111071875,37.35205458315368,2330557
452,2009-08-11,36.51580810546875,36.92572950555876,35.82713926373115,36.92572950555876,2647345
453,2009-08-12,36.04030990600586,36.5158206729372,34.43341835420349,34.43341835420349,3169220
454,2009-08-13,36.64699172973633,37.02411862770185,36.2698648317708,37.02411862770185,3372052
455,2009-08-14,36.69617462158203,37.3848435173538,36.40103207994619,36.40103207994619,5692114
456,2009-08-17,34.908912658691406,36.53220085483508,34.72854680934971,36.073089805570575,7525848
457,2009-08-18,35.663185119628906,35.74516943278698,34.43342042225782,34.99091330693935,3831268
458,2009-08-19,34.79413604736328,36.05669485090474,34.67935938956511,35.99110787159636,2016070
459,2009-08-20,35.13848114013672,35.4008313610111,34.9253228366575,35.22046544516205,1291386
